date,BCHAIN-TOTBC,BCHAIN-MKPRU (USD),BCHAIN-AVBLS,BCHAIN-MIREV (USD),BCHAIN-HRATE,BCHAIN-NTRBL,BCHAIN-NADDU
2009-01-03,50.0,0.0,0.000271797180176,0.0,0.0,1.0,1.0
2009-01-04,50.0,0.0,0.0,0.0,0.0,1.0,0.0
2009-01-05,50.0,0.0,0.0,0.0,0.0,1.0,0.0
2009-01-06,50.0,0.0,0.0,0.0,0.0,1.0,0.0
2009-01-07,50.0,0.0,0.0,0.0,0.0,1.0,0.0
2009-01-08,50.0,0.0,0.0,0.0,6.959437748149999e-07,1.0,0.0
2009-01-09,750.0,0.0,0.000205039978027,0.0,1.5410183585200001e-06,1.0,14.0
2009-01-10,2300.0,0.0,0.000205039978027,0.0,5.26928858074e-06,1.0,31.0
2009-01-11,7600.0,0.0,0.00020540885205500004,0.0,4.42421399704e-06,1.0,106.0
2009-01-12,12050.0,0.0,0.000221477465683,0.0,5.71668100741e-06,1.0,96.0
2009-01-13,17800.0,0.0,0.00020797563635799999,0.0,6.26349397333e-06,1.0,117.0
2009-01-14,24100.0,0.0,0.00020588768853099999,0.0,6.31320424296e-06,1.0,126.0
2009-01-15,30450.0,0.0,0.00023054888868000002,0.0,5.76639127704e-06,1.0,136.0
2009-01-16,36250.0,0.0,0.000208188747538,0.0,5.36870912e-06,1.0,117.0
2009-01-17,41650.0,0.0,0.00020812175892,0.0,5.02073723259e-06,1.0,109.0
2009-01-18,46700.0,0.0,0.00020594644074400004,0.0,5.915522085930001e-06,1.0,101.0
2009-01-19,52650.0,0.0,0.000209383603905,0.0,5.76639127704e-06,1.0,120.0
2009-01-20,58450.0,0.0,0.000221984139804,0.0,5.617260468149998e-06,1.0,118.0
2009-01-21,64100.0,0.0,0.00021699888516299998,0.0,3.7282702222199996e-06,1.0,115.0
2009-01-22,67850.0,0.0,0.000220743815104,0.0,3.3305880651900002e-06,1.0,76.0
2009-01-23,71200.0,0.0,0.00021165876246200002,0.0,9.8923436563e-06,1.0,68.0
2009-01-24,81150.0,0.0,0.00021526202484599999,0.0,9.64379230815e-06,1.0,201.0
2009-01-25,90850.0,0.0,0.00020691783157799997,0.0,5.76639127704e-06,1.0,195.0
2009-01-26,96650.0,0.0,0.000205853889728,0.0,5.120157771849998e-06,1.0,116.0
2009-01-27,101800.0,0.0,0.00023128916916299996,0.0,5.120157771849998e-06,1.0,105.0
2009-01-28,106950.0,0.0,0.000205780695943,0.0,6.06465289481e-06,1.0,103.0
2009-01-29,113050.0,0.0,0.00020548554717500004,0.0,6.0149426251899985e-06,1.0,122.0
2009-01-30,119100.0,0.0,0.000217043663845,0.0,6.41262478222e-06,1.0,122.0
2009-01-31,125550.0,0.0,0.00020557226136700004,0.0,5.76639127704e-06,1.0,129.0
2009-02-01,131350.0,0.0,0.00022719646322299998,0.0,6.31320424296e-06,1.0,118.0
2009-02-02,137700.0,0.0,0.00020583595816499998,0.0,6.76059666963e-06,1.0,127.0
2009-02-03,144500.0,0.0,0.000233075198005,0.0,6.11436316444e-06,1.0,145.0
2009-02-04,150650.0,0.0,0.00021208786382900002,0.0,6.0149426251899985e-06,1.0,129.0
2009-02-05,156700.0,0.0,0.000205725677742,0.0,6.41262478222e-06,1.0,121.0
2009-02-06,163150.0,0.0,0.00020581622456400001,0.0,6.26349397333e-06,1.0,129.0
2009-02-07,169450.0,0.0,0.000229752252972,0.0,6.6611761303699995e-06,1.0,131.0
2009-02-08,176150.0,0.0,0.00020745263170800002,0.0,6.36291451259e-06,1.0,135.0
2009-02-09,182550.0,0.0,0.00024355202913299998,0.0,6.31320424296e-06,1.0,129.0
2009-02-10,188900.0,0.0,0.00020567826398700003,0.0,6.512045321479998e-06,1.0,127.0
2009-02-11,195450.0,0.0,0.000214766000063,0.0,5.8658118163e-06,1.0,132.0
2009-02-12,201350.0,0.0,0.000210269022796,0.0,6.16407343407e-06,1.0,119.0
2009-02-13,207550.0,0.0,0.00020586290667099999,0.0,7.00914801778e-06,1.0,124.0
2009-02-14,214600.0,0.0,0.000205865143039,0.0,6.06465289481e-06,1.0,141.0
2009-02-15,220700.0,0.0,0.00021932164176599996,0.0,6.11436316444e-06,1.0,125.0
2009-02-16,226850.0,0.0,0.000205885104048,0.0,5.8658118163e-06,1.0,123.0
2009-02-17,232750.0,0.0,0.00023376335532000002,0.0,6.16407343407e-06,1.0,119.0
2009-02-18,238950.0,0.0,0.00020593212496799998,0.0,5.816101546669999e-06,1.0,124.0
2009-02-19,244800.0,0.0,0.000205969199156,0.0,6.36291451259e-06,1.0,117.0
2009-02-20,251200.0,0.0,0.000219777226448,0.0,5.46812965926e-06,1.0,129.0
2009-02-21,256700.0,0.0,0.000205958973278,0.0,6.0149426251899985e-06,1.0,110.0
2009-02-22,262750.0,0.0,0.00021799733816099998,0.0,5.318998850369999e-06,1.0,125.0
2009-02-23,268100.0,0.0,0.00020594017527900002,0.0,5.51783992889e-06,1.0,107.0
2009-02-24,273650.0,0.0,0.00020594210238099997,0.0,5.318998850369999e-06,1.0,111.0
2009-02-25,279000.0,0.0,0.00020585995968300003,0.0,4.7721858844400004e-06,1.0,107.0
2009-02-26,283800.0,0.0,0.00020597378412900001,0.0,6.11436316444e-06,1.0,96.0
2009-02-27,289950.0,0.0,0.00020572228160299999,0.0,5.070447502219999e-06,1.0,123.0
2009-02-28,295050.0,0.0,0.000244795107374,0.0,5.26928858074e-06,1.0,103.0
2009-03-01,300350.0,0.0,0.00021356906531000002,0.0,5.169868041480001e-06,1.0,107.0
2009-03-02,305550.0,0.0,0.00020593863267200001,0.0,5.26928858074e-06,1.0,104.0
2009-03-03,310850.0,0.0,0.00021490960750900003,0.0,5.26928858074e-06,1.0,107.0
2009-03-04,316150.0,0.0,0.00020572374451800003,0.0,5.26928858074e-06,1.0,106.0
2009-03-05,321450.0,0.0,0.000233074404159,0.0,5.8658118163e-06,1.0,108.0
2009-03-06,327350.0,0.0,0.000213566472975,0.0,5.51783992889e-06,1.0,119.0
2009-03-07,332900.0,0.0,0.00020596787736200004,0.0,5.567550198519999e-06,1.0,111.0
2009-03-08,338500.0,0.0,0.000233037131173,0.0,5.617260468149998e-06,1.0,115.0
2009-03-09,344150.0,0.0,0.00020585861881200002,0.0,5.21957831111e-06,1.0,113.0
2009-03-10,349400.0,0.0,0.00020581200009299998,0.0,5.36870912e-06,1.0,105.0
2009-03-11,354800.0,0.0,0.00020593184012,0.0,5.8658118163e-06,1.0,108.0
2009-03-12,360700.0,0.0,0.00020933151245099997,0.0,5.666970737780001e-06,1.0,119.0
2009-03-13,366400.0,0.0,0.000218659116511,0.0,5.76639127704e-06,1.0,115.0
2009-03-14,372200.0,0.0,0.000205936103032,0.0,5.51783992889e-06,1.0,116.0
2009-03-15,377750.0,0.0,0.000205787452492,0.0,6.46233505185e-06,1.0,111.0
2009-03-16,384250.0,0.0,0.000246400099534,0.0,5.71668100741e-06,1.0,131.0
2009-03-17,390000.0,0.0,0.00020595218824300001,0.0,5.46812965926e-06,1.0,115.0
2009-03-18,395500.0,0.0,0.000205950303511,0.0,6.06465289481e-06,1.0,110.0
2009-03-19,401600.0,0.0,0.00021907149768300003,0.0,5.8658118163e-06,1.0,123.0
2009-03-20,407500.0,0.0,0.000217195284569,0.0,3.8276907614800005e-06,1.0,119.0
2009-03-21,411350.0,0.0,0.000205882183917,0.0,4.7224756148100015e-06,1.0,77.0
2009-03-22,416100.0,0.0,0.00021933505409599998,0.0,6.56175559111e-06,1.0,96.0
2009-03-23,422700.0,0.0,0.00020588528026199997,0.0,5.21957831111e-06,1.0,132.0
2009-03-24,427950.0,0.0,0.00020597548711900004,0.0,5.76639127704e-06,1.0,105.0
2009-03-25,433750.0,0.0,0.00020579634041599997,0.0,5.617260468149998e-06,1.0,116.0
2009-03-26,439400.0,0.0,0.000233236667329,0.0,5.46812965926e-06,1.0,114.0
2009-03-27,444900.0,0.0,0.000205958973278,0.0,5.915522085930001e-06,1.0,110.0
2009-03-28,450850.0,0.0,0.000225283518559,0.0,5.567550198519999e-06,1.0,120.0
2009-03-29,456450.0,0.0,0.00020595959254700002,0.0,6.2137837037e-06,1.0,112.0
2009-03-30,462700.0,0.0,0.000205871582031,0.0,5.617260468149998e-06,1.0,125.0
2009-03-31,468350.0,0.0,0.00023709356257299997,0.0,5.318998850369999e-06,1.0,114.0
2009-04-01,473700.0,0.0,0.00020587778537099999,0.0,5.9652323555599996e-06,1.0,107.0
2009-04-02,479700.0,0.0,0.000205874443054,0.0,5.617260468149998e-06,1.0,120.0
2009-04-03,485350.0,0.0,0.00020595145436500003,0.0,5.617260468149998e-06,1.0,113.0
2009-04-04,491000.0,0.0,0.00020574890406799997,0.0,6.41262478222e-06,1.0,113.0
2009-04-05,497450.0,0.0,0.00020596408104700003,0.0,5.71668100741e-06,1.0,129.0
2009-04-06,503200.0,0.0,0.00022276173467200002,0.0,4.921316693329999e-06,1.0,116.0
2009-04-07,508150.0,0.0,0.00020598401927000002,0.0,5.169868041480001e-06,1.0,99.0
2009-04-08,513350.0,0.0,0.000205993652344,0.0,4.921316693329999e-06,1.0,104.0
2009-04-09,518300.0,0.0,0.00020588768853099999,0.0,5.120157771849998e-06,1.0,99.0
2009-04-10,523450.0,0.0,0.00020579921389099996,0.0,6.06465289481e-06,1.0,103.0
2009-04-11,529550.0,0.0,0.00021288824863099998,0.0,5.71668100741e-06,1.0,123.0
2009-04-12,535300.0,0.0,0.00020591901696200002,0.0,5.71668100741e-06,1.0,115.0
2009-04-13,541050.0,0.0,0.000216475777004,0.0,6.31320424296e-06,1.0,119.0
2009-04-14,547400.0,0.0,0.00020593357837100001,0.0,5.567550198519999e-06,1.0,127.0
2009-04-15,553000.0,0.0,0.000205738203866,0.0,6.11436316444e-06,1.0,112.0
2009-04-16,559150.0,0.0,0.000205931624746,0.0,5.71668100741e-06,1.0,123.0
2009-04-17,564900.0,0.0,0.00020584438158099998,0.0,6.06465289481e-06,1.0,115.0
2009-04-18,571000.0,0.0,0.0002106838539,0.0,5.915522085930001e-06,1.0,125.0
2009-04-19,576950.0,0.0,0.000214905298057,0.0,5.816101546669999e-06,1.0,121.0
2009-04-20,582800.0,0.0,0.00024832212008,0.0,6.11436316444e-06,1.0,118.0
2009-04-21,588950.0,0.0,0.000269874324644,0.0,6.0149426251899985e-06,1.0,126.0
2009-04-22,595000.0,0.0,0.00020592271788999998,0.0,3.97682157037e-06,1.0,121.0
2009-04-23,599000.0,0.0,0.00020579099655200004,0.0,5.617260468149998e-06,1.0,80.0
2009-04-24,604650.0,0.0,0.00020584173962099998,0.0,6.06465289481e-06,1.0,113.0
2009-04-25,610750.0,0.0,0.00020586076329999999,0.0,5.418419389630001e-06,1.0,122.0
2009-04-26,616200.0,0.0,0.000221733653217,0.0,5.21957831111e-06,1.0,110.0
2009-04-27,621450.0,0.0,0.00020593007405600002,0.0,5.816101546669999e-06,1.0,105.0
2009-04-28,627300.0,0.0,0.000205732818343,0.0,6.11436316444e-06,1.0,117.0
2009-04-29,633450.0,0.0,0.00020584633679900002,0.0,6.56175559111e-06,1.0,123.0
2009-04-30,640050.0,0.0,0.00022272630171299998,0.0,6.11436316444e-06,1.0,133.0
2009-05-01,646200.0,0.0,0.000205885104048,0.0,6.11436316444e-06,1.0,123.0
2009-05-02,652350.0,0.0,0.00020768390438400002,0.0,5.666970737780001e-06,1.0,125.0
2009-05-03,658050.0,0.0,0.00022024020814099998,0.0,6.06465289481e-06,1.0,116.0
2009-05-04,664150.0,0.0,0.000212333241447,0.0,6.56175559111e-06,1.0,126.0
2009-05-05,670750.0,0.0,0.00023093368067900001,0.0,6.81030693926e-06,1.0,133.0
2009-05-06,677600.0,0.0,0.00021421474261900002,0.0,6.0149426251899985e-06,1.0,138.0
2009-05-07,683650.0,0.0,0.000205993652344,0.0,6.06465289481e-06,1.0,121.0
2009-05-08,689750.0,0.0,0.00020595456733099997,0.0,4.5236345363000005e-06,1.0,122.0
2009-05-09,694300.0,0.0,0.000205595414717,0.0,3.0820367170400003e-06,1.0,91.0
2009-05-10,697400.0,0.0,0.000205701397311,0.0,5.915522085930001e-06,1.0,62.0
2009-05-11,703350.0,0.0,0.00020871042203500002,0.0,6.31320424296e-06,1.0,121.0
2009-05-12,709700.0,0.0,0.00020594108761799997,0.0,5.71668100741e-06,1.0,127.0
2009-05-13,715450.0,0.0,0.00020917809527900002,0.0,6.6114658607400006e-06,1.0,118.0
2009-05-14,722100.0,0.0,0.00021283429368099997,0.0,7.10856855704e-06,1.0,138.0
2009-05-15,729250.0,0.0,0.00020892136580500002,0.0,5.666970737780001e-06,1.0,146.0
2009-05-16,734950.0,0.0,0.00021584828694700003,0.0,6.2137837037e-06,1.0,115.0
2009-05-17,741200.0,0.0,0.000205947875977,0.0,6.16407343407e-06,1.0,125.0
2009-05-18,747400.0,0.0,0.00020593212496799998,0.0,4.97102696296e-06,1.0,124.0
2009-05-19,752400.0,0.0,0.00020588874816900002,0.0,5.169868041480001e-06,1.0,100.0
2009-05-20,757600.0,0.0,0.000205709384038,0.0,4.42421399704e-06,1.0,104.0
2009-05-21,762050.0,0.0,0.000205929359693,0.0,4.1259523792599994e-06,1.0,89.0
2009-05-22,766200.0,0.0,0.00020597067224000003,0.0,3.47971887407e-07,1.0,83.0
2009-05-23,766550.0,0.0,0.000205993652344,0.0,4.7721858844400004e-06,1.0,7.0
2009-05-24,771350.0,0.0,0.00020589431126900003,0.0,5.567550198519999e-06,1.0,96.0
2009-05-25,776950.0,0.0,0.000205942562648,0.0,5.617260468149998e-06,1.0,112.0
2009-05-26,782600.0,0.0,0.00020594301476900003,0.0,6.2137837037e-06,1.0,113.0
2009-05-27,788850.0,0.0,0.000205711364746,0.0,5.120157771849998e-06,1.0,125.0
2009-05-28,794000.0,0.0,0.00020591958055200002,0.0,5.318998850369999e-06,1.0,103.0
2009-05-29,799350.0,0.0,0.000267224891163,0.0,5.120157771849998e-06,1.0,108.0
2009-05-30,804500.0,0.0,0.00020568810620400003,0.0,5.8658118163e-06,1.0,103.0
2009-05-31,810400.0,0.0,0.000205993652344,0.0,3.62884968296e-06,1.0,118.0
2009-06-01,814050.0,0.0,0.000209547068975,0.0,4.42421399704e-06,1.0,75.0
2009-06-02,818500.0,0.0,0.00020589721336800002,0.0,4.8716064237e-06,1.0,89.0
2009-06-03,823400.0,0.0,0.00020598392097299998,0.0,1.9387005155599998e-06,1.0,98.0
2009-06-04,825350.0,0.0,0.000205969199156,0.0,2.8334853688900003e-06,1.0,39.0
2009-06-05,828200.0,0.0,0.000205893265574,0.0,1.1930464711100001e-06,1.0,57.0
2009-06-06,829400.0,0.0,0.000205198923747,0.0,1.98841078519e-07,1.0,24.0
2009-06-07,829600.0,0.0,0.000205993652344,0.0,3.57913941333e-06,1.0,4.0
2009-06-08,833200.0,0.0,0.00020582146114800001,0.0,4.67276534519e-06,1.0,72.0
2009-06-09,837900.0,0.0,0.000205770451972,0.0,4.1259523792599994e-06,1.0,94.0
2009-06-10,842050.0,0.0,0.000205924712032,0.0,4.623055075559999e-06,1.0,83.0
2009-06-11,846700.0,0.0,0.000205942379531,0.0,4.5236345363000005e-06,1.0,93.0
2009-06-12,851250.0,0.0,0.000205920292781,0.0,3.67855995259e-06,1.0,91.0
2009-06-13,854950.0,0.0,0.00020543949024099997,0.0,3.4797188740699996e-06,1.0,74.0
2009-06-14,858450.0,0.0,0.00020573479788599998,0.0,4.0762421096300005e-06,1.0,70.0
2009-06-15,862550.0,0.0,0.00020588898077200004,0.0,3.62884968296e-06,1.0,82.0
2009-06-16,866200.0,0.0,0.000205849947995,0.0,3.8276907614800005e-06,1.0,73.0
2009-06-17,870050.0,0.0,0.00020558493478,0.0,4.02653184e-06,1.0,77.0
2009-06-18,874100.0,0.0,0.00020576995096099998,0.0,4.32479345778e-06,1.0,81.0
2009-06-19,878450.0,0.0,0.00020578537864200002,0.0,4.17566264889e-06,1.0,87.0
2009-06-20,882650.0,0.0,0.000205743880499,0.0,3.7282702222199996e-06,1.0,84.0
2009-06-21,886400.0,0.0,0.00020565032959,0.0,3.97682157037e-06,1.0,75.0
2009-06-22,890400.0,0.0,0.000287890434265,0.0,3.77798049185e-06,1.0,81.0
2009-06-23,894200.0,0.0,0.00020575523376499996,0.0,4.22537291852e-06,1.0,76.0
2009-06-24,898450.0,0.0,0.00021177179673099997,0.0,3.67855995259e-06,1.0,88.0
2009-06-25,902150.0,0.0,0.000205787452492,0.0,4.42421399704e-06,1.0,74.0
2009-06-26,906600.0,0.0,0.00023056416029299998,0.0,4.22537291852e-06,1.0,90.0
2009-06-27,910850.0,0.0,0.00020566828110599996,0.0,2.5352237511099997e-06,1.0,85.0
2009-06-28,913400.0,0.0,0.00021021973853,0.0,3.77798049185e-06,1.0,53.0
2009-06-29,917200.0,0.0,0.00020579287880299999,0.0,4.32479345778e-06,1.0,76.0
2009-06-30,921550.0,0.0,0.000213294193662,0.0,4.1259523792599994e-06,1.0,89.0
2009-07-01,925700.0,0.0,0.00020896957581300002,0.0,3.57913941333e-06,1.0,84.0
2009-07-02,929300.0,0.0,0.000205715497335,0.0,4.1259523792599994e-06,1.0,72.0
2009-07-03,933450.0,0.0,0.00020859040409699998,0.0,4.42421399704e-06,1.0,85.0
2009-07-04,937900.0,0.0,0.00020589721336800002,0.0,3.97682157037e-06,1.0,89.0
2009-07-05,941900.0,0.0,0.00020594596862799996,0.0,4.5236345363000005e-06,1.0,80.0
2009-07-06,946450.0,0.0,0.000205972692469,0.0,3.13174698667e-06,1.0,91.0
2009-07-07,949600.0,0.0,0.00020597851465599997,0.0,3.92711130074e-06,1.0,63.0
2009-07-08,953550.0,0.0,0.000205945365037,0.0,4.02653184e-06,1.0,79.0
2009-07-09,957600.0,0.0,0.00020573462969,0.0,4.0762421096300005e-06,1.0,81.0
2009-07-10,961700.0,0.0,0.00020587735059799997,0.0,4.17566264889e-06,1.0,82.0
2009-07-11,965900.0,0.0,0.00020594823928099998,0.0,3.77798049185e-06,1.0,84.0
2009-07-12,969700.0,0.0,0.00020580542715,0.0,3.77798049185e-06,1.0,76.0
2009-07-13,973500.0,0.0,0.000205930910612,0.0,3.57913941333e-06,1.0,76.0
2009-07-14,977100.0,0.0,0.00020594067043700002,0.0,2.2866724029599997e-06,1.0,72.0
2009-07-15,979400.0,0.0,0.00020593145619299998,0.0,3.4300086044400002e-06,1.0,46.0
2009-07-16,982850.0,0.0,0.000205938366876,0.0,3.2311675259299997e-06,1.0,69.0
2009-07-17,986100.0,0.0,0.000205773573655,0.0,1.4913080888900002e-07,1.0,65.0
2009-07-18,986250.0,0.0,0.000205039978027,0.0,2.5849340207400004e-06,1.0,3.0
2009-07-19,988850.0,0.0,0.00020579191354599995,0.0,3.7282702222199996e-06,1.0,52.0
2009-07-20,992600.0,0.0,0.00020584106445299997,0.0,3.67855995259e-06,1.0,75.0
2009-07-21,996300.0,0.0,0.000385245761356,0.0,3.4300086044400002e-06,1.0,76.0
2009-07-22,999750.0,0.0,0.00020556518997,0.0,3.28087779556e-06,1.0,69.0
2009-07-23,1003050.0,0.0,0.00020557461362900002,0.0,3.7282702222199996e-06,1.0,66.0
2009-07-24,1006800.0,0.0,0.000205879211426,0.0,2.63464429037e-06,1.0,75.0
2009-07-25,1009450.0,0.0,0.000205903683069,0.0,6.462335051850001e-07,1.0,53.0
2009-07-26,1010100.0,0.0,0.00020562685453000002,0.0,3.1814572563e-06,1.0,13.0
2009-07-27,1013300.0,0.0,0.000205829739571,0.0,2.1872518637e-06,1.0,64.0
2009-07-28,1015500.0,0.0,0.00020575523376499996,0.0,1.59072862815e-06,1.0,44.0
2009-07-29,1017100.0,0.0,0.00020575523376499996,0.0,6.959437748149999e-07,1.0,32.0
2009-07-30,1017800.0,0.0,0.00023998532976400003,0.0,5.965232355560001e-07,1.0,17.0
2009-07-31,1018400.0,0.0,0.00020583470662400002,0.0,1.1433362014799999e-06,1.0,12.0
2009-08-01,1019550.0,0.0,0.00020570340363900002,0.0,1.4913080888899999e-06,1.0,23.0
2009-08-02,1021050.0,0.0,0.00020583470662400002,0.0,7.456540444439998e-07,1.0,30.0
2009-08-03,1021800.0,0.0,0.00020554860432900001,0.0,2.88319563852e-06,1.0,15.0
2009-08-04,1024700.0,0.0,0.000205599028489,0.0,4.5236345363000005e-06,1.0,58.0
2009-08-05,1029250.0,0.0,0.000205773573655,0.0,4.7721858844400004e-06,1.0,91.0
2009-08-06,1034050.0,0.0,0.00020583470662400002,0.0,3.67855995259e-06,1.0,96.0
2009-08-07,1037750.0,0.0,0.00020594210238099997,0.0,4.0762421096300005e-06,1.0,74.0
2009-08-08,1041850.0,0.0,0.000354383049942,0.0,4.8716064237e-06,1.0,84.0
2009-08-09,1046750.0,0.0,0.000205964458232,0.0,4.0762421096300005e-06,1.0,98.0
2009-08-10,1050850.0,0.0,0.000205993652344,0.0,3.3305880651900002e-06,1.0,82.0
2009-08-11,1054200.0,0.0,0.00020590824867400002,0.0,3.38029833481e-06,1.0,67.0
2009-08-12,1057600.0,0.0,0.00020569913527500002,0.0,4.02653184e-06,1.0,68.0
2009-08-13,1061650.0,0.0,0.000205687534662,0.0,3.2311675259299997e-06,1.0,81.0
2009-08-14,1064900.0,0.0,0.000205861605131,0.0,1.6901491674099996e-06,1.0,65.0
2009-08-15,1066600.0,0.0,0.000205516815186,0.0,1.24275674074e-06,1.0,34.0
2009-08-16,1067850.0,0.0,0.000205497741699,0.0,8.450745837039998e-07,1.0,25.0
2009-08-17,1068700.0,0.0,0.000205825356876,0.0,4.47392426667e-07,1.0,17.0
2009-08-18,1069150.0,0.0,0.00020588768853099999,0.0,7.456540444439998e-07,1.0,9.0
2009-08-19,1069900.0,0.0,0.00020548502604199998,0.0,1.1930464711100001e-06,1.0,15.0
2009-08-20,1071100.0,0.0,0.000205318133036,0.0,7.95364314074e-07,1.0,24.0
2009-08-21,1071900.0,0.0,0.000205039978027,0.0,3.97682157037e-07,1.0,16.0
2009-08-22,1072300.0,0.0,0.000205039978027,0.0,5.965232355560001e-07,1.0,8.0
2009-08-23,1072900.0,0.0,0.000205596288045,0.0,3.97682157037e-07,1.0,12.0
2009-08-24,1073300.0,0.0,0.000205159187317,0.0,2.73406482963e-06,1.0,8.0
2009-08-25,1076050.0,0.0,0.000205542824485,0.0,2.08783132444e-06,1.0,55.0
2009-08-26,1078150.0,0.0,0.000205880119687,0.0,1.4913080888899999e-06,1.0,42.0
2009-08-27,1079650.0,0.0,0.00038849512736000003,0.0,3.1814572563e-06,1.0,34.0
2009-08-28,1082850.0,0.0,0.000205710530281,0.0,4.1259523792599994e-06,1.0,64.0
2009-08-29,1087000.0,0.0,0.000205763851304,0.0,4.47392426667e-06,1.0,83.0
2009-08-30,1091500.0,0.0,0.000207477145725,0.0,4.67276534519e-06,1.0,91.0
2009-08-31,1096200.0,0.0,0.000213217228017,0.0,3.92711130074e-06,1.0,95.0
2009-09-01,1100150.0,0.0,0.00020583671859499998,0.0,3.38029833481e-06,1.0,79.0
2009-09-02,1103550.0,0.0,0.000205811332254,0.0,2.9826161777799998e-06,1.0,68.0
2009-09-03,1106550.0,0.0,0.00023206075032599998,0.0,3.13174698667e-06,1.0,61.0
2009-09-04,1109700.0,0.0,0.000205690898593,0.0,3.5294291437e-06,1.0,63.0
2009-09-05,1113250.0,0.0,0.00020587276405,0.0,3.57913941333e-06,1.0,71.0
2009-09-06,1116850.0,0.0,0.00020582146114800001,0.0,3.8774010311099995e-06,1.0,72.0
2009-09-07,1120750.0,0.0,0.00022454139513799996,0.0,3.28087779556e-06,1.0,79.0
2009-09-08,1124050.0,0.0,0.00020574800895900003,0.0,2.88319563852e-06,1.0,66.0
2009-09-09,1126950.0,0.0,0.00020579634041599997,0.0,3.03232644741e-06,1.0,58.0
2009-09-10,1130000.0,0.0,0.000205899848313,0.0,3.38029833481e-06,1.0,61.0
2009-09-11,1133400.0,0.0,0.000205797307632,0.0,3.5294291437e-06,1.0,68.0
2009-09-12,1136950.0,0.0,0.00020581903591999998,0.0,3.4797188740699996e-06,1.0,71.0
2009-09-13,1140450.0,0.0,0.00020584378923700001,0.0,4.02653184e-06,1.0,70.0
2009-09-14,1144500.0,0.0,0.00020588768853099999,0.0,2.7837750992599996e-06,1.0,81.0
2009-09-15,1147300.0,0.0,0.000205857413156,0.0,2.88319563852e-06,1.0,56.0
2009-09-16,1150200.0,0.0,0.00020944661107599998,0.0,4.1259523792599994e-06,1.0,59.0
2009-09-17,1154350.0,0.0,0.000339393156121,0.0,4.02653184e-06,1.0,85.0
2009-09-18,1158400.0,0.0,0.000205781724718,0.0,3.5294291437e-06,1.0,81.0
2009-09-19,1161950.0,0.0,0.00020596678827799998,0.0,3.92711130074e-06,1.0,71.0
2009-09-20,1165900.0,0.0,0.00020596950869,0.0,3.67855995259e-06,1.0,79.0
2009-09-21,1169600.0,0.0,0.000205954989871,0.0,1.6901491674099996e-06,1.0,74.0
2009-09-22,1171300.0,0.0,0.00023247213924600002,0.0,1.34217728e-06,1.0,35.0
2009-09-23,1172650.0,0.0,0.000368330213759,0.0,4.0762421096300005e-06,1.0,28.0
2009-09-24,1176750.0,0.0,0.000205586596233,0.0,4.97102696296e-06,1.0,82.0
2009-09-25,1181750.0,0.0,0.000234804153442,0.0,4.67276534519e-06,1.0,102.0
2009-09-26,1186450.0,0.0,0.00020549652424299998,0.0,4.42421399704e-06,1.0,94.0
2009-09-27,1190900.0,0.0,0.00022582793503699998,0.0,4.374503727409999e-06,1.0,90.0
2009-09-28,1195300.0,0.0,0.00020593946630300002,0.0,4.1259523792599994e-06,1.0,88.0
2009-09-29,1199450.0,0.0,0.00026322560138,0.0,4.32479345778e-06,1.0,85.0
2009-09-30,1203800.0,0.0,0.00020581826396400005,0.0,4.22537291852e-06,1.0,87.0
2009-10-01,1208050.0,0.0,0.00020585901597,0.0,3.7282702222199996e-06,1.0,85.0
2009-10-02,1211800.0,0.0,0.00022093454996700002,0.0,2.88319563852e-06,1.0,76.0
2009-10-03,1214700.0,0.0,0.00020546748720400002,0.0,3.03232644741e-06,1.0,58.0
2009-10-04,1217750.0,0.0,0.000205602802214,0.0,2.88319563852e-06,1.0,61.0
2009-10-05,1220650.0,0.0,0.00020574701243400003,0.0,2.0381210548099998e-06,1.0,58.0
2009-10-06,1222700.0,0.0,0.000249164860423,0.0,2.5352237511099997e-06,1.0,42.0
2009-10-07,1225250.0,0.0,0.00020576925838700002,0.0,3.4797188740699996e-06,1.0,51.0
2009-10-08,1228750.0,0.0,0.00020550319126700001,0.0,3.8774010311099995e-06,1.0,70.0
2009-10-09,1232650.0,0.0,0.000205614627936,0.0,3.8276907614800005e-06,1.0,78.0
2009-10-10,1236500.0,0.0,0.000205783100871,0.0,3.92711130074e-06,1.0,77.0
2009-10-11,1240450.0,0.0,0.00020578843128799999,0.0,3.0820367170400003e-06,1.0,79.0
2009-10-12,1243550.0,0.0,0.00033838518204200004,0.0,2.5352237511099997e-06,1.0,63.0
2009-10-13,1246100.0,0.0,0.00020578795788299997,0.0,2.7837750992599996e-06,1.0,51.0
2009-10-14,1248900.0,0.0,0.00020575523376499996,0.0,4.22537291852e-06,1.0,56.0
2009-10-15,1253150.0,0.0,0.00020536534926499997,0.0,3.2311675259299997e-06,1.0,85.0
2009-10-16,1256400.0,0.0,0.00034373356745800006,0.0,2.73406482963e-06,1.0,66.0
2009-10-17,1259150.0,0.0,0.00020583759654700003,0.0,3.1814572563e-06,1.0,55.0
2009-10-18,1262350.0,0.0,0.00021825730800599999,0.0,4.921316693329999e-06,1.0,65.0
2009-10-19,1267300.0,0.0,0.000205483099427,0.0,5.51783992889e-06,1.0,99.0
