"Fecha","Cierre","Apertura","Máximo","Mínimo","% var."
"03.04.2018","0.938050","0.944350","0.946200","0.937550","-0.67%"
"02.04.2018","0.944350","0.941150","0.946450","0.939350","0.36%"
"30.03.2018","0.940950","0.939650","0.942400","0.938550","0.14%"
"29.03.2018","0.939600","0.935850","0.941150","0.935150","0.40%"
"28.03.2018","0.935850","0.949250","0.949500","0.934400","-1.41%"
"27.03.2018","0.949250","0.948750","0.949500","0.944200","0.06%"
"26.03.2018","0.948700","0.954800","0.956400","0.947950","-0.63%"
"23.03.2018","0.954750","0.949900","0.955650","0.949100","0.52%"
"22.03.2018","0.949850","0.942950","0.950100","0.942500","0.74%"
"21.03.2018","0.942900","0.938700","0.944500","0.937700","0.45%"
"20.03.2018","0.938650","0.942600","0.944100","0.938000","-0.41%"
"19.03.2018","0.942550","0.943800","0.946350","0.940600","-0.11%"
"16.03.2018","0.943600","0.940350","0.947000","0.939900","0.35%"
"15.03.2018","0.940350","0.940500","0.945350","0.939650","-0.02%"
"14.03.2018","0.940550","0.938300","0.942900","0.936750","0.24%"
"13.03.2018","0.938300","0.939750","0.941250","0.931950","-0.15%"
"12.03.2018","0.939700","0.936200","0.940600","0.934750","0.35%"
"09.03.2018","0.936400","0.941300","0.942000","0.934100","-0.55%"
"08.03.2018","0.941550","0.942750","0.944450","0.940550","-0.13%"
"07.03.2018","0.942750","0.942300","0.948300","0.941400","0.05%"
"06.03.2018","0.942300","0.941550","0.944750","0.939200","0.08%"
"05.03.2018","0.941550","0.946150","0.949200","0.941300","-0.43%"
"02.03.2018","0.945600","0.941400","0.950150","0.940700","0.46%"
"01.03.2018","0.941300","0.937450","0.942000","0.932800","0.41%"
"28.02.2018","0.937450","0.931650","0.938500","0.929950","0.62%"
"27.02.2018","0.931650","0.935150","0.936550","0.928650","-0.37%"
"26.02.2018","0.935100","0.934950","0.940100","0.932000","-0.05%"
"23.02.2018","0.935550","0.936750","0.938950","0.933350","-0.13%"
"22.02.2018","0.936750","0.927850","0.938200","0.927600","0.96%"
"21.02.2018","0.927850","0.931750","0.932250","0.926650","-0.41%"
"20.02.2018","0.931650","0.938100","0.938450","0.931300","-0.69%"
"19.02.2018","0.938100","0.940450","0.942600","0.936950","-0.27%"
"16.02.2018","0.940600","0.942200","0.947500","0.939850","-0.18%"
"15.02.2018","0.942300","0.934550","0.943150","0.934250","0.84%"
